path,expected_class,predicted_class,confidence,is_uncertain
data\external_test_realwaste\plastic\Plastic_192.jpg,plastic,metal,0.507513,True
data\external_test_realwaste\plastic\Plastic_193.jpg,plastic,trash,0.99583,False
data\external_test_realwaste\plastic\Plastic_194.jpg,plastic,trash,0.998758,False
data\external_test_realwaste\plastic\Plastic_195.jpg,plastic,trash,0.982294,False
data\external_test_realwaste\plastic\Plastic_196.jpg,plastic,trash,0.929982,False
data\external_test_realwaste\plastic\Plastic_197.jpg,plastic,metal,0.843577,False
data\external_test_realwaste\plastic\Plastic_198.jpg,plastic,trash,0.813,False
data\external_test_realwaste\plastic\Plastic_199.jpg,plastic,trash,0.902303,False
data\external_test_realwaste\plastic\Plastic_2.jpg,plastic,paper,0.441823,True
data\external_test_realwaste\plastic\Plastic_20.jpg,plastic,trash,0.373224,True
data\external_test_realwaste\plastic\Plastic_200.jpg,plastic,metal,0.693779,False
data\external_test_realwaste\plastic\Plastic_202.jpg,plastic,trash,0.618182,False
data\external_test_realwaste\plastic\Plastic_203.jpg,plastic,trash,0.669185,False
data\external_test_realwaste\plastic\Plastic_204.jpg,plastic,metal,0.829188,False
data\external_test_realwaste\plastic\Plastic_205.jpg,plastic,metal,0.98944,False
data\external_test_realwaste\plastic\Plastic_206.jpg,plastic,cardboard,0.726839,False
data\external_test_realwaste\plastic\Plastic_207.jpg,plastic,cardboard,0.985081,False
data\external_test_realwaste\plastic\Plastic_208.jpg,plastic,cardboard,0.554684,True
data\external_test_realwaste\plastic\Plastic_209.jpg,plastic,trash,0.81854,False
data\external_test_realwaste\plastic\Plastic_21.jpg,plastic,cardboard,0.489749,True
data\external_test_realwaste\plastic\Plastic_210.jpg,plastic,trash,0.878689,False
data\external_test_realwaste\plastic\Plastic_211.jpg,plastic,trash,0.984949,False
data\external_test_realwaste\plastic\Plastic_212.jpg,plastic,metal,0.841117,False
data\external_test_realwaste\plastic\Plastic_213.jpg,plastic,trash,0.930084,False
data\external_test_realwaste\plastic\Plastic_214.jpg,plastic,metal,0.778386,False
data\external_test_realwaste\plastic\Plastic_215.jpg,plastic,paper,0.481641,True
data\external_test_realwaste\plastic\Plastic_216.jpg,plastic,cardboard,0.91155,False
data\external_test_realwaste\plastic\Plastic_217.jpg,plastic,trash,0.645396,False
data\external_test_realwaste\plastic\Plastic_218.jpg,plastic,trash,0.470221,True
data\external_test_realwaste\plastic\Plastic_219.jpg,plastic,trash,0.975922,False
data\external_test_realwaste\plastic\Plastic_22.jpg,plastic,trash,0.525117,True
data\external_test_realwaste\plastic\Plastic_220.jpg,plastic,trash,0.829429,False
data\external_test_realwaste\plastic\Plastic_221.jpg,plastic,trash,0.919529,False
data\external_test_realwaste\plastic\Plastic_222.jpg,plastic,cardboard,0.503611,True
data\external_test_realwaste\plastic\Plastic_223.jpg,plastic,paper,0.728708,False
data\external_test_realwaste\plastic\Plastic_224.jpg,plastic,trash,0.35124,True
data\external_test_realwaste\plastic\Plastic_225.jpg,plastic,cardboard,0.753864,False
data\external_test_realwaste\plastic\Plastic_226.jpg,plastic,trash,0.749629,False
data\external_test_realwaste\plastic\Plastic_227.jpg,plastic,cardboard,0.668319,False
data\external_test_realwaste\plastic\Plastic_228.jpg,plastic,cardboard,0.939537,False
data\external_test_realwaste\plastic\Plastic_229.jpg,plastic,cardboard,0.937697,False
data\external_test_realwaste\plastic\Plastic_23.jpg,plastic,cardboard,0.906883,False
data\external_test_realwaste\plastic\Plastic_230.jpg,plastic,trash,0.946957,False
data\external_test_realwaste\plastic\Plastic_231.jpg,plastic,trash,0.712866,False
data\external_test_realwaste\plastic\Plastic_233.jpg,plastic,trash,0.85785,False
data\external_test_realwaste\plastic\Plastic_234.jpg,plastic,trash,0.387198,True
data\external_test_realwaste\plastic\Plastic_236.jpg,plastic,trash,0.492024,True
data\external_test_realwaste\plastic\Plastic_237.jpg,plastic,trash,0.979613,False
data\external_test_realwaste\plastic\Plastic_24.jpg,plastic,metal,0.985544,False
data\external_test_realwaste\plastic\Plastic_240.jpg,plastic,metal,0.643332,False
data\external_test_realwaste\plastic\Plastic_241.jpg,plastic,cardboard,0.813062,False
data\external_test_realwaste\plastic\Plastic_242.jpg,plastic,cardboard,0.508036,True
data\external_test_realwaste\plastic\Plastic_246.jpg,plastic,metal,0.552742,True
data\external_test_realwaste\plastic\Plastic_247.jpg,plastic,trash,0.908095,False
data\external_test_realwaste\plastic\Plastic_248.jpg,plastic,trash,0.989229,False
data\external_test_realwaste\plastic\Plastic_249.jpg,plastic,trash,0.924808,False
data\external_test_realwaste\plastic\Plastic_25.jpg,plastic,cardboard,0.612449,False
data\external_test_realwaste\plastic\Plastic_250.jpg,plastic,cardboard,0.745926,False
data\external_test_realwaste\plastic\Plastic_251.jpg,plastic,cardboard,0.917631,False
data\external_test_realwaste\plastic\Plastic_252.jpg,plastic,cardboard,0.941283,False
data\external_test_realwaste\plastic\Plastic_253.jpg,plastic,trash,0.884951,False
data\external_test_realwaste\plastic\Plastic_254.jpg,plastic,cardboard,0.988443,False
data\external_test_realwaste\plastic\Plastic_255.jpg,plastic,cardboard,0.85725,False
data\external_test_realwaste\plastic\Plastic_256.jpg,plastic,trash,0.619831,False
data\external_test_realwaste\plastic\Plastic_257.jpg,plastic,trash,0.667685,False
data\external_test_realwaste\plastic\Plastic_258.jpg,plastic,trash,0.892365,False
data\external_test_realwaste\plastic\Plastic_259.jpg,plastic,trash,0.323583,True
data\external_test_realwaste\plastic\Plastic_26.jpg,plastic,trash,0.803579,False
data\external_test_realwaste\plastic\Plastic_260.jpg,plastic,paper,0.793352,False
data\external_test_realwaste\plastic\Plastic_261.jpg,plastic,paper,0.551729,True
data\external_test_realwaste\plastic\Plastic_262.jpg,plastic,metal,0.523591,True
data\external_test_realwaste\plastic\Plastic_263.jpg,plastic,trash,0.909512,False
data\external_test_realwaste\plastic\Plastic_264.jpg,plastic,cardboard,0.877176,False
data\external_test_realwaste\plastic\Plastic_266.jpg,plastic,trash,0.807346,False
data\external_test_realwaste\plastic\Plastic_268.jpg,plastic,cardboard,0.848686,False
data\external_test_realwaste\plastic\Plastic_269.jpg,plastic,cardboard,0.437707,True
data\external_test_realwaste\plastic\Plastic_27.jpg,plastic,cardboard,0.937462,False
data\external_test_realwaste\plastic\Plastic_271.jpg,plastic,cardboard,0.707867,False
data\external_test_realwaste\plastic\Plastic_272.jpg,plastic,trash,0.943993,False
data\external_test_realwaste\plastic\Plastic_273.jpg,plastic,paper,0.779253,False
data\external_test_realwaste\plastic\Plastic_274.jpg,plastic,paper,0.853628,False
data\external_test_realwaste\plastic\Plastic_277.jpg,plastic,paper,0.457272,True
data\external_test_realwaste\plastic\Plastic_278.jpg,plastic,cardboard,0.488117,True
data\external_test_realwaste\plastic\Plastic_279.jpg,plastic,paper,0.844637,False
data\external_test_realwaste\plastic\Plastic_28.jpg,plastic,trash,0.852973,False
data\external_test_realwaste\plastic\Plastic_280.jpg,plastic,trash,0.996735,False
data\external_test_realwaste\plastic\Plastic_281.jpg,plastic,trash,0.331279,True
data\external_test_realwaste\plastic\Plastic_282.jpg,plastic,trash,0.534457,True
data\external_test_realwaste\plastic\Plastic_284.jpg,plastic,trash,0.718113,False
data\external_test_realwaste\plastic\Plastic_285.jpg,plastic,trash,0.408304,True
data\external_test_realwaste\plastic\Plastic_286.jpg,plastic,metal,0.516089,True
data\external_test_realwaste\plastic\Plastic_287.jpg,plastic,trash,0.656889,False
data\external_test_realwaste\plastic\Plastic_288.jpg,plastic,trash,0.53603,True
data\external_test_realwaste\plastic\Plastic_289.jpg,plastic,cardboard,0.98571,False
data\external_test_realwaste\plastic\Plastic_29.jpg,plastic,cardboard,0.494676,True
data\external_test_realwaste\plastic\Plastic_290.jpg,plastic,trash,0.647467,False
data\external_test_realwaste\plastic\Plastic_291.jpg,plastic,trash,0.626563,False
data\external_test_realwaste\plastic\Plastic_292.jpg,plastic,paper,0.497808,True
data\external_test_realwaste\plastic\Plastic_293.jpg,plastic,cardboard,0.742961,False
data\external_test_realwaste\plastic\Plastic_294.jpg,plastic,metal,0.430391,True
data\external_test_realwaste\plastic\Plastic_295.jpg,plastic,trash,0.629731,False
data\external_test_realwaste\plastic\Plastic_296.jpg,plastic,trash,0.959809,False
data\external_test_realwaste\plastic\Plastic_297.jpg,plastic,trash,0.859481,False
data\external_test_realwaste\plastic\Plastic_298.jpg,plastic,trash,0.388378,True
data\external_test_realwaste\plastic\Plastic_299.jpg,plastic,paper,0.543632,True
data\external_test_realwaste\plastic\Plastic_300.jpg,plastic,paper,0.596675,True
data\external_test_realwaste\plastic\Plastic_301.jpg,plastic,metal,0.586193,True
data\external_test_realwaste\plastic\Plastic_302.jpg,plastic,trash,0.482293,True
data\external_test_realwaste\plastic\Plastic_303.jpg,plastic,cardboard,0.897232,False
data\external_test_realwaste\plastic\Plastic_304.jpg,plastic,paper,0.652833,False
data\external_test_realwaste\plastic\Plastic_305.jpg,plastic,cardboard,0.459107,True
data\external_test_realwaste\plastic\Plastic_306.jpg,plastic,trash,0.902154,False
data\external_test_realwaste\plastic\Plastic_308.jpg,plastic,trash,0.518817,True
data\external_test_realwaste\plastic\Plastic_309.jpg,plastic,trash,0.742734,False
data\external_test_realwaste\plastic\Plastic_31.jpg,plastic,paper,0.584754,True
data\external_test_realwaste\plastic\Plastic_311.jpg,plastic,trash,0.621456,False
data\external_test_realwaste\plastic\Plastic_312.jpg,plastic,metal,0.542706,True
data\external_test_realwaste\plastic\Plastic_313.jpg,plastic,cardboard,0.788704,False
data\external_test_realwaste\plastic\Plastic_314.jpg,plastic,metal,0.935587,False
data\external_test_realwaste\plastic\Plastic_315.jpg,plastic,trash,0.49172,True
data\external_test_realwaste\plastic\Plastic_316.jpg,plastic,trash,0.712729,False
data\external_test_realwaste\plastic\Plastic_317.jpg,plastic,trash,0.465332,True
data\external_test_realwaste\plastic\Plastic_319.jpg,plastic,cardboard,0.959223,False
data\external_test_realwaste\plastic\Plastic_32.jpg,plastic,trash,0.642023,False
data\external_test_realwaste\plastic\Plastic_320.jpg,plastic,cardboard,0.735855,False
data\external_test_realwaste\plastic\Plastic_321.jpg,plastic,cardboard,0.63051,False
data\external_test_realwaste\plastic\Plastic_322.jpg,plastic,cardboard,0.853431,False
data\external_test_realwaste\plastic\Plastic_323.jpg,plastic,trash,0.783465,False
data\external_test_realwaste\plastic\Plastic_324.jpg,plastic,metal,0.473467,True
data\external_test_realwaste\plastic\Plastic_325.jpg,plastic,cardboard,0.617954,False
data\external_test_realwaste\plastic\Plastic_326.jpg,plastic,cardboard,0.420924,True
data\external_test_realwaste\plastic\Plastic_327.jpg,plastic,trash,0.910446,False
data\external_test_realwaste\plastic\Plastic_331.jpg,plastic,cardboard,0.930548,False
data\external_test_realwaste\plastic\Plastic_332.jpg,plastic,cardboard,0.522155,True
data\external_test_realwaste\plastic\Plastic_333.jpg,plastic,cardboard,0.975091,False
data\external_test_realwaste\plastic\Plastic_334.jpg,plastic,paper,0.588882,True
data\external_test_realwaste\plastic\Plastic_335.jpg,plastic,paper,0.77822,False
data\external_test_realwaste\plastic\Plastic_337.jpg,plastic,cardboard,0.749809,False
data\external_test_realwaste\plastic\Plastic_338.jpg,plastic,cardboard,0.965787,False
data\external_test_realwaste\plastic\Plastic_339.jpg,plastic,cardboard,0.991296,False
data\external_test_realwaste\plastic\Plastic_34.jpg,plastic,cardboard,0.723259,False
data\external_test_realwaste\plastic\Plastic_340.jpg,plastic,cardboard,0.374351,True
data\external_test_realwaste\plastic\Plastic_341.jpg,plastic,cardboard,0.671518,False
data\external_test_realwaste\plastic\Plastic_342.jpg,plastic,cardboard,0.546394,True
data\external_test_realwaste\plastic\Plastic_343.jpg,plastic,cardboard,0.84705,False
data\external_test_realwaste\plastic\Plastic_344.jpg,plastic,paper,0.618965,False
data\external_test_realwaste\plastic\Plastic_345.jpg,plastic,paper,0.969313,False
data\external_test_realwaste\plastic\Plastic_346.jpg,plastic,cardboard,0.56734,True
data\external_test_realwaste\plastic\Plastic_347.jpg,plastic,cardboard,0.790283,False
data\external_test_realwaste\plastic\Plastic_348.jpg,plastic,trash,0.606179,False
data\external_test_realwaste\plastic\Plastic_349.jpg,plastic,trash,0.484348,True
data\external_test_realwaste\plastic\Plastic_35.jpg,plastic,metal,0.56447,True
data\external_test_realwaste\plastic\Plastic_350.jpg,plastic,paper,0.877799,False
data\external_test_realwaste\plastic\Plastic_351.jpg,plastic,cardboard,0.45461,True
data\external_test_realwaste\plastic\Plastic_352.jpg,plastic,cardboard,0.858434,False
data\external_test_realwaste\plastic\Plastic_353.jpg,plastic,cardboard,0.819322,False
data\external_test_realwaste\plastic\Plastic_354.jpg,plastic,cardboard,0.955283,False
data\external_test_realwaste\plastic\Plastic_355.jpg,plastic,trash,0.479175,True
data\external_test_realwaste\plastic\Plastic_356.jpg,plastic,paper,0.962643,False
data\external_test_realwaste\plastic\Plastic_358.jpg,plastic,trash,0.89744,False
data\external_test_realwaste\plastic\Plastic_359.jpg,plastic,glass,0.526856,True
data\external_test_realwaste\plastic\Plastic_36.jpg,plastic,trash,0.543874,True
data\external_test_realwaste\plastic\Plastic_360.jpg,plastic,cardboard,0.87925,False
data\external_test_realwaste\plastic\Plastic_361.jpg,plastic,paper,0.963731,False
data\external_test_realwaste\plastic\Plastic_362.jpg,plastic,trash,0.698159,False
data\external_test_realwaste\plastic\Plastic_363.jpg,plastic,paper,0.991848,False
data\external_test_realwaste\plastic\Plastic_364.jpg,plastic,paper,0.951478,False
data\external_test_realwaste\plastic\Plastic_365.jpg,plastic,cardboard,0.69725,False
data\external_test_realwaste\plastic\Plastic_366.jpg,plastic,cardboard,0.96618,False
data\external_test_realwaste\plastic\Plastic_367.jpg,plastic,cardboard,0.797101,False
data\external_test_realwaste\plastic\Plastic_369.jpg,plastic,paper,0.473104,True
data\external_test_realwaste\plastic\Plastic_37.jpg,plastic,cardboard,0.908413,False
data\external_test_realwaste\plastic\Plastic_370.jpg,plastic,paper,0.83564,False
data\external_test_realwaste\plastic\Plastic_371.jpg,plastic,paper,0.800883,False
data\external_test_realwaste\plastic\Plastic_372.jpg,plastic,paper,0.929306,False
data\external_test_realwaste\plastic\Plastic_373.jpg,plastic,paper,0.872259,False
data\external_test_realwaste\plastic\Plastic_374.jpg,plastic,paper,0.877818,False
data\external_test_realwaste\plastic\Plastic_375.jpg,plastic,cardboard,0.426036,True
data\external_test_realwaste\plastic\Plastic_376.jpg,plastic,paper,0.920279,False
data\external_test_realwaste\plastic\Plastic_377.jpg,plastic,cardboard,0.441288,True
data\external_test_realwaste\plastic\Plastic_378.jpg,plastic,cardboard,0.586846,True
data\external_test_realwaste\plastic\Plastic_38.jpg,plastic,trash,0.898321,False
data\external_test_realwaste\plastic\Plastic_380.jpg,plastic,cardboard,0.590301,True
data\external_test_realwaste\plastic\Plastic_381.jpg,plastic,trash,0.580325,True
data\external_test_realwaste\plastic\Plastic_382.jpg,plastic,trash,0.46691,True
data\external_test_realwaste\plastic\Plastic_383.jpg,plastic,cardboard,0.566897,True
data\external_test_realwaste\plastic\Plastic_384.jpg,plastic,cardboard,0.903605,False
data\external_test_realwaste\plastic\Plastic_385.jpg,plastic,trash,0.968913,False
data\external_test_realwaste\plastic\Plastic_386.jpg,plastic,trash,0.632115,False
data\external_test_realwaste\plastic\Plastic_387.jpg,plastic,trash,0.988944,False
data\external_test_realwaste\plastic\Plastic_388.jpg,plastic,trash,0.977849,False
data\external_test_realwaste\plastic\Plastic_389.jpg,plastic,trash,0.990181,False
data\external_test_realwaste\plastic\Plastic_39.jpg,plastic,trash,0.612929,False
data\external_test_realwaste\plastic\Plastic_391.jpg,plastic,trash,0.603067,False
data\external_test_realwaste\plastic\Plastic_392.jpg,plastic,trash,0.527505,True
data\external_test_realwaste\plastic\Plastic_393.jpg,plastic,cardboard,0.82427,False
data\external_test_realwaste\plastic\Plastic_394.jpg,plastic,cardboard,0.45109,True
data\external_test_realwaste\plastic\Plastic_395.jpg,plastic,cardboard,0.439145,True
data\external_test_realwaste\plastic\Plastic_396.jpg,plastic,metal,0.966976,False
data\external_test_realwaste\plastic\Plastic_397.jpg,plastic,metal,0.763368,False
